trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
24,8,0.325,0.6,0.075,0.0,0.0,0.0,1.0
24,10,0.275,0.625,0.1,0.0,0.0,0.0,1.0
24,12,0.375,0.575,0.05,0.0,0.0017152658662092624,0.0,0.9982847341337907
24,14,0.3,0.575,0.125,0.0,0.0,0.0,1.0
24,16,0.25,0.675,0.075,0.0,0.0,0.0,1.0
24,18,0.275,0.625,0.1,0.0,0.0,0.0,1.0
24,20,0.4,0.525,0.075,0.0,0.0,0.0,1.0
24,22,0.325,0.625,0.05,0.0,0.0,0.0,1.0
24,24,0.2,0.6,0.2,0.0,0.0,0.0,1.0
24,26,0.2,0.775,0.025,0.0,0.0,0.0,1.0
25,0,0.225,0.0,0.775,0.0,0.0,1.0,0.0
25,2,0.35,0.575,0.075,0.0,0.0,0.0,1.0
25,4,0.3,0.625,0.075,0.0,0.0,0.0,1.0
25,6,0.325,0.0,0.675,0.0,1.0,0.0,0.0
25,8,0.325,0.675,0.0,0.0,0.0,0.0,1.0
25,10,0.225,0.7,0.075,0.0,0.0,0.0,1.0
25,12,0.3,0.625,0.075,0.0,0.0,0.0,1.0
25,14,0.425,0.55,0.025,0.0,0.0,0.0,1.0
25,16,0.35,0.575,0.075,0.0,0.0,0.0,1.0
25,18,0.25,0.625,0.125,0.0,0.0,0.0,1.0
25,20,0.275,0.5,0.225,0.0,0.0,0.0,1.0
25,22,0.275,0.7,0.025,0.0,0.0,0.0,1.0
25,24,0.325,0.6,0.075,0.0,0.0,0.0,1.0
25,26,0.25,0.625,0.125,0.0,0.0,0.0,1.0
26,0,0.225,0.0,0.775,0.0,0.0,1.0,0.0
26,2,0.325,0.0,0.675,0.0,1.0,0.0,0.0
26,4,0.225,0.0,0.775,0.0,0.0,1.0,0.0
26,6,0.325,0.6,0.075,0.0,0.0,0.0,1.0
26,8,0.3,0.65,0.05,0.0,0.0,0.0,1.0
26,10,0.5,0.0,0.5,0.0,1.0,0.0,0.0
26,12,0.4,0.0,0.6,0.0,1.0,0.0,0.0
26,14,0.35,0.0,0.65,0.0,1.0,0.0,0.0
26,16,0.45,0.0,0.55,0.0,1.0,0.0,0.0
26,18,0.4,0.0,0.6,0.0,1.0,0.0,0.0
26,20,0.45,0.0,0.55,0.0,1.0,0.0,0.0
26,22,0.325,0.0,0.675,0.0,1.0,0.0,0.0
26,24,0.375,0.0,0.625,0.0,1.0,0.0,0.0
26,26,0.475,0.0,0.525,0.0,1.0,0.0,0.0
27,0,0.3,0.575,0.125,6.791171477079797E-4,0.0,0.0,0.999320882852292
27,2,0.175,0.0,0.825,0.0,0.0,1.0,0.0
27,4,0.0,0.875,0.125,1.0,0.0,0.0,0.0
27,6,0.0,0.775,0.225,1.0,0.0,0.0,0.0
27,8,0.4,0.0,0.6,0.0,1.0,0.0,0.0
27,10,0.375,0.55,0.075,0.0,0.0,0.0,1.0
27,12,0.0,0.825,0.175,1.0,0.0,0.0,0.0
